date,member_name,is_present
2018-01-10,Tan Chuan-Jin,False
2018-01-10,Fatimah Lateef,False
2018-01-10,Lam Pin Min,False
2018-01-10,Lee Yi Shyan,False
2018-01-10,Masagos Zulkifli B M M,False
2018-01-10,Sam Tan Chin Siong,False
2018-01-10,Teo Ser Luck,False
2018-01-10,Amrin Amin,True
2018-01-10,Ang Hin Kee,True
2018-01-10,Ang Wei Neng,True
2018-01-10,Azmoon Ahmad,True
2018-01-10,Baey Yam Keng,True
2018-01-10,Chan Chun Sing,True
2018-01-10,Cheryl Chan Wei Ling,True
2018-01-10,Chee Hong Tat,True
2018-01-10,Chen Show Mao,True
2018-01-10,Cheng Li Hui,True
2018-01-10,Chia Shi-Lu,True
2018-01-10,Chia Yong Yong,True
2018-01-10,Charles Chong,True
2018-01-10,Chong Kee Hiong,True
2018-01-10,Desmond Choo,True
2018-01-10,Thomas Chua Kee Seng,True
2018-01-10,Darryl David,True
2018-01-10,Christopher de Souza,True
2018-01-10,Cedric Foo Chee Keng,True
2018-01-10,Foo Mee Har,True
2018-01-10,Grace Fu Hai Yien,True
2018-01-10,Gan Kim Yong,True
2018-01-10,Gan Thiam Poh,True
2018-01-10,Ganesh Rajaram,True
2018-01-10,Goh Chok Tong,True
2018-01-10,Daniel Goh Pei Siong,True
2018-01-10,Heng Chee How,True
2018-01-10,Heng Swee Keat,True
2018-01-10,Indranee Rajah,True
2018-01-10,Intan Azura Mokhtar,True
2018-01-10,S Iswaran,True
2018-01-10,Janil Puthucheary,True
2018-01-10,Khaw Boon Wan,True
2018-01-10,Amy Khor Lean Suan,True
2018-01-10,Koh Poh Koon,True
2018-01-10,Kok Heng Leun,True
2018-01-10,Kuik Shiao-Yin,True
2018-01-10,Kwek Hian Chuan Henry,True
2018-01-10,Lee Bee Wah,True
2018-01-10,Desmond Lee,True
2018-01-10,Lee Hsien Loong,True
2018-01-10,Liang Eng Hwa,True
2018-01-10,Lim Biow Chuan,True
2018-01-10,Lim Hng Kiang,True
2018-01-10,Lim Swee Say,True
2018-01-10,Sylvia Lim,True
2018-01-10,Lim Wee Kiak,True
2018-01-10,Low Thia Khiang,True
2018-01-10,Low Yen Ling,True
2018-01-10,Mahdev Mohan,True
2018-01-10,Mohamad Maliki Bin Osman,True
2018-01-10,Muhamad Faisal Bin Abdul Manap,True
2018-01-10,Dr Muhammad Faishal Ibrahim,True
2018-01-10,Murali Pillai,True
2018-01-10,Lily Neo,True
2018-01-10,Ng Chee Meng,True
2018-01-10,Ng Eng Hen,True
2018-01-10,Louis Ng Kok Kwang,True
2018-01-10,Ong Teng Koon,True
2018-01-10,Ong Ye Kung,True
2018-01-10,Joan Pereira,True
2018-01-10,Leon Perera,True
2018-01-10,Denise Phua Lay Peng,True
2018-01-10,Png Eng Huat,True
2018-01-10,Pritam Singh,True
2018-01-10,Rahayu Mahzam,True
2018-01-10,Saktiandi Supaat,True
2018-01-10,Seah Kian Peng,True
2018-01-10,K Shanmugam,True
2018-01-10,Sim Ann,True
2018-01-10,Sitoh Yih Pin,True
2018-01-10,Sun Xueling,True
2018-01-10,Dennis Tan Lip Fong,True
2018-01-10,Randolph Tan,True
2018-01-10,Jessica Tan Soon Neo,True
2018-01-10,Tan Wu Meng,True
2018-01-10,Patrick Tay Teck Guan,True
2018-01-10,Teo Chee Hean,True
2018-01-10,Teo Ho Pin,True
2018-01-10,Josephine Teo,True
2018-01-10,K Thanaletchimi,True
2018-01-10,Tharman Shanmugaratnam,True
2018-01-10,Tin Pei Ling,True
2018-01-10,Edwin Tong Chun Fai,True
2018-01-10,Vikram Nair,True
2018-01-10,Vivian Balakrishnan,True
2018-01-10,Lawrence Wong,True
2018-01-10,Dr Yaacob Ibrahim,True
2018-01-10,Alex Yam,True
2018-01-10,Yee Chia Hsing,True
2018-01-10,Melvin Yong Yik Chye,True
2018-01-10,Zainal Sapari,True
2018-01-10,Zaqy Mohamad,True
