date,member_name,is_present
2013-03-08,Ang Hin Kee,False
2013-03-08,Chen Show Mao,False
2013-03-08,Lee Kuan Yew,False
2013-03-08,Lim Hng Kiang,False
2013-03-08,Halimah Yacob,True
2013-03-08,Ang Wei Neng,True
2013-03-08,Baey Yam Keng,True
2013-03-08,Chan Chun Sing,True
2013-03-08,Chia Shi-Lu,True
2013-03-08,Lina Chiam,True
2013-03-08,Charles Chong,True
2013-03-08,Christopher de Souza,True
2013-03-08,R Dhinakaran,True
2013-03-08,Faizah Jamal,True
2013-03-08,Nicholas Fang,True
2013-03-08,Fatimah Lateef,True
2013-03-08,Arthur Fong,True
2013-03-08,Cedric Foo Chee Keng,True
2013-03-08,Foo Mee Har,True
2013-03-08,Grace Fu Hai Yien,True
2013-03-08,Gan Kim Yong,True
2013-03-08,Gan Thiam Poh,True
2013-03-08,Gerald Giam Yean Song,True
2013-03-08,Goh Chok Tong,True
2013-03-08,Hawazi Daipi,True
2013-03-08,Heng Chee How,True
2013-03-08,Heng Swee Keat,True
2013-03-08,Hri Kumar Nair,True
2013-03-08,Inderjit Singh,True
2013-03-08,Indranee Rajah,True
2013-03-08,Intan Azura Mokhtar,True
2013-03-08,S Iswaran,True
2013-03-08,Janil Puthucheary,True
2013-03-08,Khaw Boon Wan,True
2013-03-08,Amy Khor Lean Suan,True
2013-03-08,Janice Koh,True
2013-03-08,Lam Pin Min,True
2013-03-08,Lee Bee Wah,True
2013-03-08,Desmond Lee,True
2013-03-08,Ellen Lee,True
2013-03-08,Lee Hsien Loong,True
2013-03-08,Lee Li Lian,True
2013-03-08,Lee Yi Shyan,True
2013-03-08,Liang Eng Hwa,True
2013-03-08,Laurence Lien,True
2013-03-08,Mary Liew,True
2013-03-08,Lim Biow Chuan,True
2013-03-08,Raymond Lim Siang Keat,True
2013-03-08,Lim Swee Say,True
2013-03-08,Sylvia Lim,True
2013-03-08,Lim Wee Kiak,True
2013-03-08,Penny Low,True
2013-03-08,Low Thia Khiang,True
2013-03-08,Low Yen Ling,True
2013-03-08,Lui Tuck Yew,True
2013-03-08,Mah Bow Tan,True
2013-03-08,Masagos Zulkifli B M M,True
2013-03-08,Mohamad Maliki Bin Osman,True
2013-03-08,Muhamad Faisal Bin Abdul Manap,True
2013-03-08,Dr Muhammad Faishal Ibrahim,True
2013-03-08,Lily Neo,True
2013-03-08,Ng Eng Hen,True
2013-03-08,Irene Ng Phek Hoong,True
2013-03-08,David Ong,True
2013-03-08,Ong Teng Koon,True
2013-03-08,Denise Phua Lay Peng,True
2013-03-08,Png Eng Huat,True
2013-03-08,Pritam Singh,True
2013-03-08,Seah Kian Peng,True
2013-03-08,Seng Han Thong,True
2013-03-08,K Shanmugam,True
2013-03-08,Sim Ann,True
2013-03-08,Sitoh Yih Pin,True
2013-03-08,Sam Tan Chin Siong,True
2013-03-08,Tan Chuan-Jin,True
2013-03-08,Tan Kheng Boon Eugene,True
2013-03-08,Jessica Tan Soon Neo,True
2013-03-08,Tan Su Shan,True
2013-03-08,Patrick Tay Teck Guan,True
2013-03-08,Teo Chee Hean,True
2013-03-08,Teo Ho Pin,True
2013-03-08,Josephine Teo,True
2013-03-08,Teo Ser Luck,True
2013-03-08,Teo Siong Seng,True
2013-03-08,Tharman Shanmugaratnam,True
2013-03-08,Tin Pei Ling,True
2013-03-08,Edwin Tong Chun Fai,True
2013-03-08,Vikram Nair,True
2013-03-08,Vivian Balakrishnan,True
2013-03-08,Wong Kan Seng,True
2013-03-08,Lawrence Wong,True
2013-03-08,Dr Yaacob Ibrahim,True
2013-03-08,Alex Yam,True
2013-03-08,Yee Jenn Jong,True
2013-03-08,Alvin Yeo,True
2013-03-08,Yeo Guat Kwang,True
2013-03-08,Zainal Sapari,True
2013-03-08,Zainudin Nordin,True
2013-03-08,Zaqy Mohamad,True
