date,member_name,is_present
2017-03-08,Azmoon Ahmad,False
2017-03-08,Desmond Lee,False
2017-03-08,Lim Hng Kiang,False
2017-03-08,Mahdev Mohan,False
2017-03-08,Seah Kian Peng,False
2017-03-08,K Shanmugam,False
2017-03-08,Sim Ann,False
2017-03-08,Teo Chee Hean,False
2017-03-08,Vivian Balakrishnan,False
2017-03-08,Halimah Yacob,True
2017-03-08,Amrin Amin,True
2017-03-08,Ang Hin Kee,True
2017-03-08,Ang Wei Neng,True
2017-03-08,Baey Yam Keng,True
2017-03-08,Chan Chun Sing,True
2017-03-08,Cheryl Chan Wei Ling,True
2017-03-08,Chee Hong Tat,True
2017-03-08,Chen Show Mao,True
2017-03-08,Cheng Li Hui,True
2017-03-08,Chia Shi-Lu,True
2017-03-08,Chia Yong Yong,True
2017-03-08,Charles Chong,True
2017-03-08,Chong Kee Hiong,True
2017-03-08,Desmond Choo,True
2017-03-08,Thomas Chua Kee Seng,True
2017-03-08,Darryl David,True
2017-03-08,Christopher de Souza,True
2017-03-08,Fatimah Lateef,True
2017-03-08,Cedric Foo Chee Keng,True
2017-03-08,Foo Mee Har,True
2017-03-08,Grace Fu Hai Yien,True
2017-03-08,Gan Kim Yong,True
2017-03-08,Gan Thiam Poh,True
2017-03-08,Ganesh Rajaram,True
2017-03-08,Goh Chok Tong,True
2017-03-08,Daniel Goh Pei Siong,True
2017-03-08,Heng Chee How,True
2017-03-08,Heng Swee Keat,True
2017-03-08,Indranee Rajah,True
2017-03-08,Intan Azura Mokhtar,True
2017-03-08,S Iswaran,True
2017-03-08,Janil Puthucheary,True
2017-03-08,Khaw Boon Wan,True
2017-03-08,Amy Khor Lean Suan,True
2017-03-08,Koh Poh Koon,True
2017-03-08,Kok Heng Leun,True
2017-03-08,Kuik Shiao-Yin,True
2017-03-08,Kwek Hian Chuan Henry,True
2017-03-08,Lam Pin Min,True
2017-03-08,Lee Bee Wah,True
2017-03-08,Lee Hsien Loong,True
2017-03-08,Lee Yi Shyan,True
2017-03-08,Liang Eng Hwa,True
2017-03-08,Lim Biow Chuan,True
2017-03-08,Lim Swee Say,True
2017-03-08,Sylvia Lim,True
2017-03-08,Lim Wee Kiak,True
2017-03-08,Low Thia Khiang,True
2017-03-08,Low Yen Ling,True
2017-03-08,Masagos Zulkifli B M M,True
2017-03-08,Mohamad Maliki Bin Osman,True
2017-03-08,Muhamad Faisal Bin Abdul Manap,True
2017-03-08,Dr Muhammad Faishal Ibrahim,True
2017-03-08,Murali Pillai,True
2017-03-08,Lily Neo,True
2017-03-08,Ng Chee Meng,True
2017-03-08,Ng Eng Hen,True
2017-03-08,Louis Ng Kok Kwang,True
2017-03-08,Ong Teng Koon,True
2017-03-08,Ong Ye Kung,True
2017-03-08,Joan Pereira,True
2017-03-08,Leon Perera,True
2017-03-08,Denise Phua Lay Peng,True
2017-03-08,Png Eng Huat,True
2017-03-08,Pritam Singh,True
2017-03-08,Rahayu Mahzam,True
2017-03-08,Saktiandi Supaat,True
2017-03-08,Sitoh Yih Pin,True
2017-03-08,Sun Xueling,True
2017-03-08,Sam Tan Chin Siong,True
2017-03-08,Tan Chuan-Jin,True
2017-03-08,Dennis Tan Lip Fong,True
2017-03-08,Randolph Tan,True
2017-03-08,Jessica Tan Soon Neo,True
2017-03-08,Tan Wu Meng,True
2017-03-08,Patrick Tay Teck Guan,True
2017-03-08,Teo Ho Pin,True
2017-03-08,Josephine Teo,True
2017-03-08,Teo Ser Luck,True
2017-03-08,K Thanaletchimi,True
2017-03-08,Tharman Shanmugaratnam,True
2017-03-08,Tin Pei Ling,True
2017-03-08,Edwin Tong Chun Fai,True
2017-03-08,Vikram Nair,True
2017-03-08,Lawrence Wong,True
2017-03-08,Dr Yaacob Ibrahim,True
2017-03-08,Alex Yam,True
2017-03-08,Yee Chia Hsing,True
2017-03-08,Melvin Yong Yik Chye,True
2017-03-08,Zainal Sapari,True
2017-03-08,Zaqy Mohamad,True
