date,member_name,is_present
2018-02-28,Tan Chuan-Jin,True
2018-02-28,Amrin Amin,True
2018-02-28,Ang Hin Kee,True
2018-02-28,Ang Wei Neng,True
2018-02-28,Azmoon Ahmad,True
2018-02-28,Baey Yam Keng,True
2018-02-28,Chan Chun Sing,True
2018-02-28,Cheryl Chan Wei Ling,True
2018-02-28,Chee Hong Tat,True
2018-02-28,Chen Show Mao,True
2018-02-28,Cheng Li Hui,True
2018-02-28,Chia Shi-Lu,True
2018-02-28,Chia Yong Yong,True
2018-02-28,Charles Chong,True
2018-02-28,Chong Kee Hiong,True
2018-02-28,Desmond Choo,True
2018-02-28,Thomas Chua Kee Seng,True
2018-02-28,Darryl David,True
2018-02-28,Christopher de Souza,True
2018-02-28,Fatimah Lateef,True
2018-02-28,Cedric Foo Chee Keng,True
2018-02-28,Foo Mee Har,True
2018-02-28,Grace Fu Hai Yien,True
2018-02-28,Gan Kim Yong,True
2018-02-28,Gan Thiam Poh,True
2018-02-28,Ganesh Rajaram,True
2018-02-28,Goh Chok Tong,True
2018-02-28,Daniel Goh Pei Siong,True
2018-02-28,Heng Chee How,True
2018-02-28,Heng Swee Keat,True
2018-02-28,Indranee Rajah,True
2018-02-28,Intan Azura Mokhtar,True
2018-02-28,S Iswaran,True
2018-02-28,Janil Puthucheary,True
2018-02-28,Khaw Boon Wan,True
2018-02-28,Amy Khor Lean Suan,True
2018-02-28,Koh Poh Koon,True
2018-02-28,Kok Heng Leun,True
2018-02-28,Kuik Shiao-Yin,True
2018-02-28,Kwek Hian Chuan Henry,True
2018-02-28,Lam Pin Min,True
2018-02-28,Lee Bee Wah,True
2018-02-28,Desmond Lee,True
2018-02-28,Lee Hsien Loong,True
2018-02-28,Lee Yi Shyan,True
2018-02-28,Liang Eng Hwa,True
2018-02-28,Lim Biow Chuan,True
2018-02-28,Lim Hng Kiang,True
2018-02-28,Lim Swee Say,True
2018-02-28,Sylvia Lim,True
2018-02-28,Lim Wee Kiak,True
2018-02-28,Low Thia Khiang,True
2018-02-28,Low Yen Ling,True
2018-02-28,Mahdev Mohan,True
2018-02-28,Masagos Zulkifli B M M,True
2018-02-28,Mohamad Maliki Bin Osman,True
2018-02-28,Muhamad Faisal Bin Abdul Manap,True
2018-02-28,Dr Muhammad Faishal Ibrahim,True
2018-02-28,Murali Pillai,True
2018-02-28,Lily Neo,True
2018-02-28,Ng Chee Meng,True
2018-02-28,Ng Eng Hen,True
2018-02-28,Louis Ng Kok Kwang,True
2018-02-28,Ong Teng Koon,True
2018-02-28,Ong Ye Kung,True
2018-02-28,Joan Pereira,True
2018-02-28,Leon Perera,True
2018-02-28,Denise Phua Lay Peng,True
2018-02-28,Pritam Singh,True
2018-02-28,Rahayu Mahzam,True
2018-02-28,Saktiandi Supaat,True
2018-02-28,Seah Kian Peng,True
2018-02-28,K Shanmugam,True
2018-02-28,Sitoh Yih Pin,True
2018-02-28,Sun Xueling,True
2018-02-28,Sam Tan Chin Siong,True
2018-02-28,Dennis Tan Lip Fong,True
2018-02-28,Randolph Tan,True
2018-02-28,Jessica Tan Soon Neo,True
2018-02-28,Tan Wu Meng,True
2018-02-28,Patrick Tay Teck Guan,True
2018-02-28,Teo Chee Hean,True
2018-02-28,Teo Ho Pin,True
2018-02-28,Josephine Teo,True
2018-02-28,Teo Ser Luck,True
2018-02-28,K Thanaletchimi,True
2018-02-28,Tharman Shanmugaratnam,True
2018-02-28,Tin Pei Ling,True
2018-02-28,Vikram Nair,True
2018-02-28,Vivian Balakrishnan,True
2018-02-28,Lawrence Wong,True
2018-02-28,Dr Yaacob Ibrahim,True
2018-02-28,Alex Yam,True
2018-02-28,Yee Chia Hsing,True
2018-02-28,Melvin Yong Yik Chye,True
2018-02-28,Zainal Sapari,True
2018-02-28,Zaqy Mohamad,True
2018-02-28,Png Eng Huat,False
2018-02-28,Sim Ann,False
2018-02-28,Edwin Tong Chun Fai,False
