date,member_name,is_present
2019-05-08,Baey Yam Keng,False
2019-05-08,Fatimah Lateef,False
2019-05-08,Douglas Foo,False
2019-05-08,Grace Fu Hai Yien,False
2019-05-08,Heng Swee Keat,False
2019-05-08,Koh Poh Koon,False
2019-05-08,Lee Yi Shyan,False
2019-05-08,Liang Eng Hwa,False
2019-05-08,Sam Tan Chin Siong,False
2019-05-08,Jessica Tan Soon Neo,False
2019-05-08,Yip Pin Xiu,False
2019-05-08,Tan Chuan-Jin,True
2019-05-08,Amrin Amin,True
2019-05-08,Ang Hin Kee,True
2019-05-08,Ang Wei Neng,True
2019-05-08,Chan Chun Sing,True
2019-05-08,Cheryl Chan Wei Ling,True
2019-05-08,Chee Hong Tat,True
2019-05-08,Chen Show Mao,True
2019-05-08,Cheng Li Hui,True
2019-05-08,Chia Shi-Lu,True
2019-05-08,Charles Chong,True
2019-05-08,Chong Kee Hiong,True
2019-05-08,Desmond Choo,True
2019-05-08,Darryl David,True
2019-05-08,Christopher de Souza,True
2019-05-08,Arasu Duraisamy,True
2019-05-08,Cedric Foo Chee Keng,True
2019-05-08,Foo Mee Har,True
2019-05-08,Gan Kim Yong,True
2019-05-08,Gan Thiam Poh,True
2019-05-08,Goh Chok Tong,True
2019-05-08,Daniel Goh Pei Siong,True
2019-05-08,Heng Chee How,True
2019-05-08,Terence Ho Wee San,True
2019-05-08,Indranee Rajah,True
2019-05-08,Intan Azura Mokhtar,True
2019-05-08,S Iswaran,True
2019-05-08,Janil Puthucheary,True
2019-05-08,Khaw Boon Wan,True
2019-05-08,Amy Khor Lean Suan,True
2019-05-08,Kwek Hian Chuan Henry,True
2019-05-08,Lam Pin Min,True
2019-05-08,Lee Bee Wah,True
2019-05-08,Desmond Lee,True
2019-05-08,Lee Hsien Loong,True
2019-05-08,Lim Biow Chuan,True
2019-05-08,Lim Hng Kiang,True
2019-05-08,Lim Sun Sun,True
2019-05-08,Lim Swee Say,True
2019-05-08,Sylvia Lim,True
2019-05-08,Lim Wee Kiak,True
2019-05-08,Low Thia Khiang,True
2019-05-08,Low Yen Ling,True
2019-05-08,Masagos Zulkifli B M M,True
2019-05-08,Mohamad Maliki Bin Osman,True
2019-05-08,Mohamed Irshad,True
2019-05-08,Muhamad Faisal Bin Abdul Manap,True
2019-05-08,Dr Muhammad Faishal Ibrahim,True
2019-05-08,Murali Pillai,True
2019-05-08,Lily Neo,True
2019-05-08,Ng Chee Meng,True
2019-05-08,Ng Eng Hen,True
2019-05-08,Louis Ng Kok Kwang,True
2019-05-08,Anthea Ong,True
2019-05-08,Ong Teng Koon,True
2019-05-08,Ong Ye Kung,True
2019-05-08,Joan Pereira,True
2019-05-08,Leon Perera,True
2019-05-08,Denise Phua Lay Peng,True
2019-05-08,Png Eng Huat,True
2019-05-08,Pritam Singh,True
2019-05-08,Irene Quay Siew Ching,True
2019-05-08,Rahayu Mahzam,True
2019-05-08,Saktiandi Supaat,True
2019-05-08,Seah Kian Peng,True
2019-05-08,K Shanmugam,True
2019-05-08,Sim Ann,True
2019-05-08,Sitoh Yih Pin,True
2019-05-08,Sun Xueling,True
2019-05-08,Dennis Tan Lip Fong,True
2019-05-08,Tan Wu Meng,True
2019-05-08,Patrick Tay Teck Guan,True
2019-05-08,Teo Chee Hean,True
2019-05-08,Teo Ho Pin,True
2019-05-08,Josephine Teo,True
2019-05-08,Teo Ser Luck,True
2019-05-08,Tharman Shanmugaratnam,True
2019-05-08,Walter Theseira,True
2019-05-08,Tin Pei Ling,True
2019-05-08,Edwin Tong Chun Fai,True
2019-05-08,Vikram Nair,True
2019-05-08,Vivian Balakrishnan,True
2019-05-08,Lawrence Wong,True
2019-05-08,Yaacob Ibrahim,True
2019-05-08,Alex Yam,True
2019-05-08,Yee Chia Hsing,True
2019-05-08,Melvin Yong Yik Chye,True
2019-05-08,Zainal Sapari,True
2019-05-08,Zaqy Mohamad,True
