date,member_name,is_present
2018-02-19,Tan Chuan-Jin,True
2018-02-19,Amrin Amin,True
2018-02-19,Ang Hin Kee,True
2018-02-19,Ang Wei Neng,True
2018-02-19,Azmoon Ahmad,True
2018-02-19,Baey Yam Keng,True
2018-02-19,Chan Chun Sing,True
2018-02-19,Cheryl Chan Wei Ling,True
2018-02-19,Chee Hong Tat,True
2018-02-19,Chen Show Mao,True
2018-02-19,Cheng Li Hui,True
2018-02-19,Chia Shi-Lu,True
2018-02-19,Chia Yong Yong,True
2018-02-19,Charles Chong,True
2018-02-19,Chong Kee Hiong,True
2018-02-19,Desmond Choo,True
2018-02-19,Thomas Chua Kee Seng,True
2018-02-19,Darryl David,True
2018-02-19,Christopher de Souza,True
2018-02-19,Fatimah Lateef,True
2018-02-19,Cedric Foo Chee Keng,True
2018-02-19,Foo Mee Har,True
2018-02-19,Grace Fu Hai Yien,True
2018-02-19,Gan Kim Yong,True
2018-02-19,Gan Thiam Poh,True
2018-02-19,Goh Chok Tong,True
2018-02-19,Daniel Goh Pei Siong,True
2018-02-19,Heng Chee How,True
2018-02-19,Heng Swee Keat,True
2018-02-19,Indranee Rajah,True
2018-02-19,Intan Azura Mokhtar,True
2018-02-19,S Iswaran,True
2018-02-19,Janil Puthucheary,True
2018-02-19,Khaw Boon Wan,True
2018-02-19,Amy Khor Lean Suan,True
2018-02-19,Koh Poh Koon,True
2018-02-19,Kok Heng Leun,True
2018-02-19,Kuik Shiao-Yin,True
2018-02-19,Kwek Hian Chuan Henry,True
2018-02-19,Lam Pin Min,True
2018-02-19,Lee Bee Wah,True
2018-02-19,Desmond Lee,True
2018-02-19,Lee Hsien Loong,True
2018-02-19,Lee Yi Shyan,True
2018-02-19,Liang Eng Hwa,True
2018-02-19,Lim Biow Chuan,True
2018-02-19,Lim Hng Kiang,True
2018-02-19,Lim Swee Say,True
2018-02-19,Sylvia Lim,True
2018-02-19,Lim Wee Kiak,True
2018-02-19,Low Thia Khiang,True
2018-02-19,Low Yen Ling,True
2018-02-19,Mahdev Mohan,True
2018-02-19,Masagos Zulkifli B M M,True
2018-02-19,Mohamad Maliki Bin Osman,True
2018-02-19,Muhamad Faisal Bin Abdul Manap,True
2018-02-19,Dr Muhammad Faishal Ibrahim,True
2018-02-19,Murali Pillai,True
2018-02-19,Lily Neo,True
2018-02-19,Ng Chee Meng,True
2018-02-19,Louis Ng Kok Kwang,True
2018-02-19,Ong Teng Koon,True
2018-02-19,Ong Ye Kung,True
2018-02-19,Joan Pereira,True
2018-02-19,Leon Perera,True
2018-02-19,Denise Phua Lay Peng,True
2018-02-19,Png Eng Huat,True
2018-02-19,Pritam Singh,True
2018-02-19,Rahayu Mahzam,True
2018-02-19,Saktiandi Supaat,True
2018-02-19,Seah Kian Peng,True
2018-02-19,K Shanmugam,True
2018-02-19,Sim Ann,True
2018-02-19,Sitoh Yih Pin,True
2018-02-19,Sun Xueling,True
2018-02-19,Sam Tan Chin Siong,True
2018-02-19,Dennis Tan Lip Fong,True
2018-02-19,Randolph Tan,True
2018-02-19,Jessica Tan Soon Neo,True
2018-02-19,Tan Wu Meng,True
2018-02-19,Patrick Tay Teck Guan,True
2018-02-19,Teo Chee Hean,True
2018-02-19,Teo Ho Pin,True
2018-02-19,Josephine Teo,True
2018-02-19,Teo Ser Luck,True
2018-02-19,K Thanaletchimi,True
2018-02-19,Tharman Shanmugaratnam,True
2018-02-19,Tin Pei Ling,True
2018-02-19,Edwin Tong Chun Fai,True
2018-02-19,Vikram Nair,True
2018-02-19,Vivian Balakrishnan,True
2018-02-19,Lawrence Wong,True
2018-02-19,Dr Yaacob Ibrahim,True
2018-02-19,Alex Yam,True
2018-02-19,Yee Chia Hsing,True
2018-02-19,Melvin Yong Yik Chye,True
2018-02-19,Zainal Sapari,True
2018-02-19,Zaqy Mohamad,True
2018-02-19,Ganesh Rajaram,False
2018-02-19,Ng Eng Hen,False
