date,member_name,is_present
2023-04-20,Cheryl Chan Wei Ling,False
2023-04-20,Cheng Hsing Yao,False
2023-04-20,Darryl David,False
2023-04-20,Gerald Giam Yean Song,False
2023-04-20,Koh Lian Pin,False
2023-04-20,Leong Mun Wai,False
2023-04-20,Liang Eng Hwa,False
2023-04-20,Lim Biow Chuan,False
2023-04-20,Mohd Fahmi Aliman,False
2023-04-20,Poh Li San,False
2023-04-20,Seah Kian Peng,False
2023-04-20,Carrie Tan,False
2023-04-20,Tan Yia Swam,False
2023-04-20,Edwin Tong Chun Fai,False
2023-04-20,Vivian Balakrishnan,False
2023-04-20,Tan Chuan-Jin,True
2023-04-20,Abdul Samad,True
2023-04-20,Janet Ang,True
2023-04-20,Ang Wei Neng,True
2023-04-20,Baey Yam Keng,True
2023-04-20,Chan Chun Sing,True
2023-04-20,Mark Chay,True
2023-04-20,Chee Hong Tat,True
2023-04-20,Cheng Li Hui,True
2023-04-20,Edward Chia Bing Hui,True
2023-04-20,Chong Kee Hiong,True
2023-04-20,Desmond Choo,True
2023-04-20,Eric Chua,True
2023-04-20,Chua Kheng Wee Louis,True
2023-04-20,Christopher de Souza,True
2023-04-20,Foo Mee Har,True
2023-04-20,Grace Fu Hai Yien,True
2023-04-20,Gan Kim Yong,True
2023-04-20,Gan Siow Huang,True
2023-04-20,Gan Thiam Poh,True
2023-04-20,Derrick Goh,True
2023-04-20,He Ting Ru,True
2023-04-20,Heng Chee How,True
2023-04-20,Heng Swee Keat,True
2023-04-20,Hoon Hian Teck,True
2023-04-20,Shawn Huang Wei Zhong,True
2023-04-20,Indranee Rajah,True
2023-04-20,S Iswaran,True
2023-04-20,Janil Puthucheary,True
2023-04-20,Amy Khor Lean Suan,True
2023-04-20,Koh Poh Koon,True
2023-04-20,Kwek Hian Chuan Henry,True
2023-04-20,Desmond Lee,True
2023-04-20,Lee Hsien Loong,True
2023-04-20,Jamus Jerome Lim,True
2023-04-20,Sylvia Lim,True
2023-04-20,Lim Wee Kiak,True
2023-04-20,Low Yen Ling,True
2023-04-20,Mariam Jaafar,True
2023-04-20,Masagos Zulkifli B M M,True
2023-04-20,Mohamad Maliki Bin Osman,True
2023-04-20,Muhamad Faisal Bin Abdul Manap,True
2023-04-20,Dr Muhammad Faishal Ibrahim,True
2023-04-20,Murali Pillai,True
2023-04-20,Nadia Ahmad Samdin,True
2023-04-20,Ng Eng Hen,True
2023-04-20,Louis Ng Kok Kwang,True
2023-04-20,Ng Ling Ling,True
2023-04-20,Rachel Ong,True
2023-04-20,Ong Ye Kung,True
2023-04-20,Joan Pereira,True
2023-04-20,Leon Perera,True
2023-04-20,Denise Phua Lay Peng,True
2023-04-20,Hazel Poa,True
2023-04-20,Pritam Singh,True
2023-04-20,Rahayu Mahzam,True
2023-04-20,Saktiandi Supaat,True
2023-04-20,Shahira Abdullah,True
2023-04-20,K Shanmugam,True
2023-04-20,Sharael Taha,True
2023-04-20,Sim Ann,True
2023-04-20,Sitoh Yih Pin,True
2023-04-20,Hany Soh,True
2023-04-20,Sun Xueling,True
2023-04-20,Alvin Tan,True
2023-04-20,Desmond Tan,True
2023-04-20,Tan Kiat How,True
2023-04-20,Dennis Tan Lip Fong,True
2023-04-20,Tan See Leng,True
2023-04-20,Jessica Tan Soon Neo,True
2023-04-20,Tan Wu Meng,True
2023-04-20,Patrick Tay Teck Guan,True
2023-04-20,Teo Chee Hean,True
2023-04-20,Josephine Teo,True
2023-04-20,Tharman Shanmugaratnam,True
2023-04-20,Raj Joshua Thomas,True
2023-04-20,Tin Pei Ling,True
2023-04-20,Vikram Nair,True
2023-04-20,Wan Rizal,True
2023-04-20,Don Wee,True
2023-04-20,Lawrence Wong,True
2023-04-20,Xie Yao Quan,True
2023-04-20,Alex Yam,True
2023-04-20,Yeo Wan Ling,True
2023-04-20,Yip Hon Weng,True
2023-04-20,Melvin Yong Yik Chye,True
2023-04-20,Zaqy Mohamad,True
2023-04-20,Zhulkarnain Abdul Rahim,True
