date,member_name,is_present
2020-11-04,Tan Chuan-Jin,True
2020-11-04,Ang Wei Neng,True
2020-11-04,Baey Yam Keng,True
2020-11-04,Chan Chun Sing,True
2020-11-04,Cheryl Chan Wei Ling,True
2020-11-04,Chee Hong Tat,True
2020-11-04,Cheng Li Hui,True
2020-11-04,Edward Chia Bing Hui,True
2020-11-04,Chong Kee Hiong,True
2020-11-04,Desmond Choo,True
2020-11-04,Eric Chua,True
2020-11-04,Chua Kheng Wee Louis,True
2020-11-04,Darryl David,True
2020-11-04,Christopher de Souza,True
2020-11-04,Foo Mee Har,True
2020-11-04,Grace Fu Hai Yien,True
2020-11-04,Gan Kim Yong,True
2020-11-04,Gan Siow Huang,True
2020-11-04,Gan Thiam Poh,True
2020-11-04,Gerald Giam Yean Song,True
2020-11-04,Derrick Goh,True
2020-11-04,He Ting Ru,True
2020-11-04,Heng Chee How,True
2020-11-04,Heng Swee Keat,True
2020-11-04,Shawn Huang Wei Zhong,True
2020-11-04,Indranee Rajah,True
2020-11-04,S Iswaran,True
2020-11-04,Janil Puthucheary,True
2020-11-04,Amy Khor Lean Suan,True
2020-11-04,Koh Poh Koon,True
2020-11-04,Kwek Hian Chuan Henry,True
2020-11-04,Desmond Lee,True
2020-11-04,Lee Hsien Loong,True
2020-11-04,Leong Mun Wai,True
2020-11-04,Liang Eng Hwa,True
2020-11-04,Lim Biow Chuan,True
2020-11-04,Jamus Jerome Lim,True
2020-11-04,Sylvia Lim,True
2020-11-04,Lim Wee Kiak,True
2020-11-04,Low Yen Ling,True
2020-11-04,Mariam Jaafar,True
2020-11-04,Masagos Zulkifli B M M,True
2020-11-04,Mohamad Maliki Bin Osman,True
2020-11-04,Mohd Fahmi Aliman,True
2020-11-04,Muhamad Faisal Bin Abdul Manap,True
2020-11-04,Dr Muhammad Faishal Ibrahim,True
2020-11-04,Murali Pillai,True
2020-11-04,Nadia Ahmad Samdin,True
2020-11-04,Ng Eng Hen,True
2020-11-04,Louis Ng Kok Kwang,True
2020-11-04,Ng Ling Ling,True
2020-11-04,Rachel Ong,True
2020-11-04,Ong Ye Kung,True
2020-11-04,Joan Pereira,True
2020-11-04,Leon Perera,True
2020-11-04,Denise Phua Lay Peng,True
2020-11-04,Hazel Poa,True
2020-11-04,Poh Li San,True
2020-11-04,Pritam Singh,True
2020-11-04,Raeesah Khan,True
2020-11-04,Rahayu Mahzam,True
2020-11-04,Saktiandi Supaat,True
2020-11-04,Seah Kian Peng,True
2020-11-04,K Shanmugam,True
2020-11-04,Sharael Taha,True
2020-11-04,Sim Ann,True
2020-11-04,Sitoh Yih Pin,True
2020-11-04,Hany Soh,True
2020-11-04,Sun Xueling,True
2020-11-04,Alvin Tan,True
2020-11-04,Carrie Tan,True
2020-11-04,Desmond Tan,True
2020-11-04,Tan Kiat How,True
2020-11-04,Dennis Tan Lip Fong,True
2020-11-04,Tan See Leng,True
2020-11-04,Jessica Tan Soon Neo,True
2020-11-04,Tan Wu Meng,True
2020-11-04,Patrick Tay Teck Guan,True
2020-11-04,Teo Chee Hean,True
2020-11-04,Josephine Teo,True
2020-11-04,Tharman Shanmugaratnam,True
2020-11-04,Tin Pei Ling,True
2020-11-04,Edwin Tong Chun Fai,True
2020-11-04,Vikram Nair,True
2020-11-04,Vivian Balakrishnan,True
2020-11-04,Wan Rizal,True
2020-11-04,Don Wee,True
2020-11-04,Lawrence Wong,True
2020-11-04,Xie Yao Quan,True
2020-11-04,Alex Yam,True
2020-11-04,Yeo Wan Ling,True
2020-11-04,Yip Hon Weng,True
2020-11-04,Melvin Yong Yik Chye,True
2020-11-04,Zaqy Mohamad,True
2020-11-04,Zhulkarnain Abdul Rahim,True
