date,member_name,is_present
2022-09-13,Chee Hong Tat,False
2022-09-13,Christopher de Souza,False
2022-09-13,Gan Kim Yong,False
2022-09-13,Gan Thiam Poh,False
2022-09-13,Heng Swee Keat,False
2022-09-13,Mohd Fahmi Aliman,False
2022-09-13,Poh Li San,False
2022-09-13,Tan See Leng,False
2022-09-13,Teo Chee Hean,False
2022-09-13,Tharman Shanmugaratnam,False
2022-09-13,Raj Joshua Thomas,False
2022-09-13,Edwin Tong Chun Fai,False
2022-09-13,Tan Chuan-Jin,True
2022-09-13,Abdul Samad,True
2022-09-13,Janet Ang,True
2022-09-13,Ang Wei Neng,True
2022-09-13,Baey Yam Keng,True
2022-09-13,Chan Chun Sing,True
2022-09-13,Cheryl Chan Wei Ling,True
2022-09-13,Mark Chay,True
2022-09-13,Cheng Hsing Yao,True
2022-09-13,Cheng Li Hui,True
2022-09-13,Edward Chia Bing Hui,True
2022-09-13,Chong Kee Hiong,True
2022-09-13,Desmond Choo,True
2022-09-13,Eric Chua,True
2022-09-13,Chua Kheng Wee Louis,True
2022-09-13,Darryl David,True
2022-09-13,Foo Mee Har,True
2022-09-13,Grace Fu Hai Yien,True
2022-09-13,Gan Siow Huang,True
2022-09-13,Gerald Giam Yean Song,True
2022-09-13,Derrick Goh,True
2022-09-13,He Ting Ru,True
2022-09-13,Heng Chee How,True
2022-09-13,Hoon Hian Teck,True
2022-09-13,Shawn Huang Wei Zhong,True
2022-09-13,Indranee Rajah,True
2022-09-13,S Iswaran,True
2022-09-13,Janil Puthucheary,True
2022-09-13,Amy Khor Lean Suan,True
2022-09-13,Koh Lian Pin,True
2022-09-13,Koh Poh Koon,True
2022-09-13,Kwek Hian Chuan Henry,True
2022-09-13,Desmond Lee,True
2022-09-13,Lee Hsien Loong,True
2022-09-13,Leong Mun Wai,True
2022-09-13,Liang Eng Hwa,True
2022-09-13,Lim Biow Chuan,True
2022-09-13,Jamus Jerome Lim,True
2022-09-13,Sylvia Lim,True
2022-09-13,Lim Wee Kiak,True
2022-09-13,Low Yen Ling,True
2022-09-13,Mariam Jaafar,True
2022-09-13,Masagos Zulkifli B M M,True
2022-09-13,Mohamad Maliki Bin Osman,True
2022-09-13,Muhamad Faisal Bin Abdul Manap,True
2022-09-13,Dr Muhammad Faishal Ibrahim,True
2022-09-13,Murali Pillai,True
2022-09-13,Nadia Ahmad Samdin,True
2022-09-13,Ng Eng Hen,True
2022-09-13,Louis Ng Kok Kwang,True
2022-09-13,Ng Ling Ling,True
2022-09-13,Rachel Ong,True
2022-09-13,Ong Ye Kung,True
2022-09-13,Joan Pereira,True
2022-09-13,Leon Perera,True
2022-09-13,Denise Phua Lay Peng,True
2022-09-13,Hazel Poa,True
2022-09-13,Pritam Singh,True
2022-09-13,Rahayu Mahzam,True
2022-09-13,Saktiandi Supaat,True
2022-09-13,Seah Kian Peng,True
2022-09-13,Shahira Abdullah,True
2022-09-13,K Shanmugam,True
2022-09-13,Sharael Taha,True
2022-09-13,Sim Ann,True
2022-09-13,Sitoh Yih Pin,True
2022-09-13,Hany Soh,True
2022-09-13,Sun Xueling,True
2022-09-13,Alvin Tan,True
2022-09-13,Carrie Tan,True
2022-09-13,Desmond Tan,True
2022-09-13,Tan Kiat How,True
2022-09-13,Dennis Tan Lip Fong,True
2022-09-13,Jessica Tan Soon Neo,True
2022-09-13,Tan Wu Meng,True
2022-09-13,Tan Yia Swam,True
2022-09-13,Patrick Tay Teck Guan,True
2022-09-13,Josephine Teo,True
2022-09-13,Tin Pei Ling,True
2022-09-13,Vikram Nair,True
2022-09-13,Vivian Balakrishnan,True
2022-09-13,Wan Rizal,True
2022-09-13,Don Wee,True
2022-09-13,Lawrence Wong,True
2022-09-13,Xie Yao Quan,True
2022-09-13,Alex Yam,True
2022-09-13,Yeo Wan Ling,True
2022-09-13,Yip Hon Weng,True
2022-09-13,Melvin Yong Yik Chye,True
2022-09-13,Zaqy Mohamad,True
2022-09-13,Zhulkarnain Abdul Rahim,True
