date,member_name,is_present
2016-11-10,Ang Wei Neng,False
2016-11-10,Chia Yong Yong,False
2016-11-10,Thomas Chua Kee Seng,False
2016-11-10,Foo Mee Har,False
2016-11-10,Ganesh Rajaram,False
2016-11-10,Heng Swee Keat,False
2016-11-10,Lee Bee Wah,False
2016-11-10,Low Yen Ling,False
2016-11-10,Masagos Zulkifli B M M,False
2016-11-10,Mohamad Maliki Bin Osman,False
2016-11-10,Ng Chee Meng,False
2016-11-10,Sun Xueling,False
2016-11-10,Vivian Balakrishnan,False
2016-11-10,Halimah Yacob,True
2016-11-10,Amrin Amin,True
2016-11-10,Ang Hin Kee,True
2016-11-10,Azmoon Ahmad,True
2016-11-10,Baey Yam Keng,True
2016-11-10,Chan Chun Sing,True
2016-11-10,Cheryl Chan Wei Ling,True
2016-11-10,Chee Hong Tat,True
2016-11-10,Chen Show Mao,True
2016-11-10,Cheng Li Hui,True
2016-11-10,Chia Shi-Lu,True
2016-11-10,Charles Chong,True
2016-11-10,Chong Kee Hiong,True
2016-11-10,Desmond Choo,True
2016-11-10,Darryl David,True
2016-11-10,Christopher de Souza,True
2016-11-10,Fatimah Lateef,True
2016-11-10,Cedric Foo Chee Keng,True
2016-11-10,Grace Fu Hai Yien,True
2016-11-10,Gan Kim Yong,True
2016-11-10,Gan Thiam Poh,True
2016-11-10,Goh Chok Tong,True
2016-11-10,Daniel Goh Pei Siong,True
2016-11-10,Heng Chee How,True
2016-11-10,Indranee Rajah,True
2016-11-10,Intan Azura Mokhtar,True
2016-11-10,S Iswaran,True
2016-11-10,Janil Puthucheary,True
2016-11-10,Khaw Boon Wan,True
2016-11-10,Amy Khor Lean Suan,True
2016-11-10,Koh Poh Koon,True
2016-11-10,Kok Heng Leun,True
2016-11-10,Kuik Shiao-Yin,True
2016-11-10,Kwek Hian Chuan Henry,True
2016-11-10,Lam Pin Min,True
2016-11-10,Desmond Lee,True
2016-11-10,Lee Hsien Loong,True
2016-11-10,Lee Yi Shyan,True
2016-11-10,Liang Eng Hwa,True
2016-11-10,Lim Biow Chuan,True
2016-11-10,Lim Hng Kiang,True
2016-11-10,Lim Swee Say,True
2016-11-10,Sylvia Lim,True
2016-11-10,Lim Wee Kiak,True
2016-11-10,Low Thia Khiang,True
2016-11-10,Mahdev Mohan,True
2016-11-10,Muhamad Faisal Bin Abdul Manap,True
2016-11-10,Dr Muhammad Faishal Ibrahim,True
2016-11-10,Murali Pillai,True
2016-11-10,Lily Neo,True
2016-11-10,Ng Eng Hen,True
2016-11-10,Louis Ng Kok Kwang,True
2016-11-10,Ong Teng Koon,True
2016-11-10,Ong Ye Kung,True
2016-11-10,Joan Pereira,True
2016-11-10,Leon Perera,True
2016-11-10,Denise Phua Lay Peng,True
2016-11-10,Png Eng Huat,True
2016-11-10,Pritam Singh,True
2016-11-10,Rahayu Mahzam,True
2016-11-10,Saktiandi Supaat,True
2016-11-10,Seah Kian Peng,True
2016-11-10,K Shanmugam,True
2016-11-10,Sim Ann,True
2016-11-10,Sitoh Yih Pin,True
2016-11-10,Sam Tan Chin Siong,True
2016-11-10,Tan Chuan-Jin,True
2016-11-10,Dennis Tan Lip Fong,True
2016-11-10,Randolph Tan,True
2016-11-10,Jessica Tan Soon Neo,True
2016-11-10,Tan Wu Meng,True
2016-11-10,Patrick Tay Teck Guan,True
2016-11-10,Teo Chee Hean,True
2016-11-10,Teo Ho Pin,True
2016-11-10,Josephine Teo,True
2016-11-10,Teo Ser Luck,True
2016-11-10,K Thanaletchimi,True
2016-11-10,Tharman Shanmugaratnam,True
2016-11-10,Tin Pei Ling,True
2016-11-10,Edwin Tong Chun Fai,True
2016-11-10,Vikram Nair,True
2016-11-10,Lawrence Wong,True
2016-11-10,Dr Yaacob Ibrahim,True
2016-11-10,Alex Yam,True
2016-11-10,Yee Chia Hsing,True
2016-11-10,Melvin Yong Yik Chye,True
2016-11-10,Zainal Sapari,True
2016-11-10,Zaqy Mohamad,True
