date,member_name,is_present
2023-01-10,Janet Ang,False
2023-01-10,Koh Lian Pin,False
2023-01-10,Masagos Zulkifli B M M,False
2023-01-10,Vivian Balakrishnan,False
2023-01-10,Tan Chuan-Jin,True
2023-01-10,Abdul Samad,True
2023-01-10,Ang Wei Neng,True
2023-01-10,Baey Yam Keng,True
2023-01-10,Chan Chun Sing,True
2023-01-10,Cheryl Chan Wei Ling,True
2023-01-10,Mark Chay,True
2023-01-10,Chee Hong Tat,True
2023-01-10,Cheng Hsing Yao,True
2023-01-10,Cheng Li Hui,True
2023-01-10,Edward Chia Bing Hui,True
2023-01-10,Chong Kee Hiong,True
2023-01-10,Desmond Choo,True
2023-01-10,Eric Chua,True
2023-01-10,Chua Kheng Wee Louis,True
2023-01-10,Darryl David,True
2023-01-10,Christopher de Souza,True
2023-01-10,Foo Mee Har,True
2023-01-10,Grace Fu Hai Yien,True
2023-01-10,Gan Kim Yong,True
2023-01-10,Gan Siow Huang,True
2023-01-10,Gan Thiam Poh,True
2023-01-10,Gerald Giam Yean Song,True
2023-01-10,Derrick Goh,True
2023-01-10,He Ting Ru,True
2023-01-10,Heng Chee How,True
2023-01-10,Heng Swee Keat,True
2023-01-10,Hoon Hian Teck,True
2023-01-10,Shawn Huang Wei Zhong,True
2023-01-10,Indranee Rajah,True
2023-01-10,S Iswaran,True
2023-01-10,Janil Puthucheary,True
2023-01-10,Amy Khor Lean Suan,True
2023-01-10,Koh Poh Koon,True
2023-01-10,Kwek Hian Chuan Henry,True
2023-01-10,Desmond Lee,True
2023-01-10,Lee Hsien Loong,True
2023-01-10,Leong Mun Wai,True
2023-01-10,Liang Eng Hwa,True
2023-01-10,Lim Biow Chuan,True
2023-01-10,Jamus Jerome Lim,True
2023-01-10,Sylvia Lim,True
2023-01-10,Lim Wee Kiak,True
2023-01-10,Low Yen Ling,True
2023-01-10,Mariam Jaafar,True
2023-01-10,Mohamad Maliki Bin Osman,True
2023-01-10,Mohd Fahmi Aliman,True
2023-01-10,Muhamad Faisal Bin Abdul Manap,True
2023-01-10,Dr Muhammad Faishal Ibrahim,True
2023-01-10,Murali Pillai,True
2023-01-10,Nadia Ahmad Samdin,True
2023-01-10,Ng Eng Hen,True
2023-01-10,Louis Ng Kok Kwang,True
2023-01-10,Ng Ling Ling,True
2023-01-10,Rachel Ong,True
2023-01-10,Ong Ye Kung,True
2023-01-10,Joan Pereira,True
2023-01-10,Leon Perera,True
2023-01-10,Denise Phua Lay Peng,True
2023-01-10,Hazel Poa,True
2023-01-10,Poh Li San,True
2023-01-10,Pritam Singh,True
2023-01-10,Rahayu Mahzam,True
2023-01-10,Saktiandi Supaat,True
2023-01-10,Seah Kian Peng,True
2023-01-10,Shahira Abdullah,True
2023-01-10,K Shanmugam,True
2023-01-10,Sharael Taha,True
2023-01-10,Sim Ann,True
2023-01-10,Sitoh Yih Pin,True
2023-01-10,Hany Soh,True
2023-01-10,Sun Xueling,True
2023-01-10,Alvin Tan,True
2023-01-10,Carrie Tan,True
2023-01-10,Desmond Tan,True
2023-01-10,Tan Kiat How,True
2023-01-10,Dennis Tan Lip Fong,True
2023-01-10,Tan See Leng,True
2023-01-10,Jessica Tan Soon Neo,True
2023-01-10,Tan Wu Meng,True
2023-01-10,Tan Yia Swam,True
2023-01-10,Patrick Tay Teck Guan,True
2023-01-10,Teo Chee Hean,True
2023-01-10,Josephine Teo,True
2023-01-10,Tharman Shanmugaratnam,True
2023-01-10,Raj Joshua Thomas,True
2023-01-10,Tin Pei Ling,True
2023-01-10,Edwin Tong Chun Fai,True
2023-01-10,Vikram Nair,True
2023-01-10,Wan Rizal,True
2023-01-10,Don Wee,True
2023-01-10,Lawrence Wong,True
2023-01-10,Xie Yao Quan,True
2023-01-10,Alex Yam,True
2023-01-10,Yeo Wan Ling,True
2023-01-10,Yip Hon Weng,True
2023-01-10,Melvin Yong Yik Chye,True
2023-01-10,Zaqy Mohamad,True
2023-01-10,Zhulkarnain Abdul Rahim,True
