date,member_name,is_present
2023-03-03,Cheng Hsing Yao,False
2023-03-03,Gan Kim Yong,False
2023-03-03,Hazel Poa,False
2023-03-03,Tharman Shanmugaratnam,False
2023-03-03,Tin Pei Ling,False
2023-03-03,Vikram Nair,False
2023-03-03,Vivian Balakrishnan,False
2023-03-03,Tan Chuan-Jin,True
2023-03-03,Abdul Samad,True
2023-03-03,Janet Ang,True
2023-03-03,Ang Wei Neng,True
2023-03-03,Baey Yam Keng,True
2023-03-03,Chan Chun Sing,True
2023-03-03,Cheryl Chan Wei Ling,True
2023-03-03,Mark Chay,True
2023-03-03,Chee Hong Tat,True
2023-03-03,Cheng Li Hui,True
2023-03-03,Edward Chia Bing Hui,True
2023-03-03,Chong Kee Hiong,True
2023-03-03,Desmond Choo,True
2023-03-03,Eric Chua,True
2023-03-03,Chua Kheng Wee Louis,True
2023-03-03,Darryl David,True
2023-03-03,Christopher de Souza,True
2023-03-03,Foo Mee Har,True
2023-03-03,Grace Fu Hai Yien,True
2023-03-03,Gan Siow Huang,True
2023-03-03,Gan Thiam Poh,True
2023-03-03,Gerald Giam Yean Song,True
2023-03-03,Derrick Goh,True
2023-03-03,He Ting Ru,True
2023-03-03,Heng Chee How,True
2023-03-03,Heng Swee Keat,True
2023-03-03,Hoon Hian Teck,True
2023-03-03,Shawn Huang Wei Zhong,True
2023-03-03,Indranee Rajah,True
2023-03-03,S Iswaran,True
2023-03-03,Janil Puthucheary,True
2023-03-03,Amy Khor Lean Suan,True
2023-03-03,Koh Lian Pin,True
2023-03-03,Koh Poh Koon,True
2023-03-03,Kwek Hian Chuan Henry,True
2023-03-03,Desmond Lee,True
2023-03-03,Lee Hsien Loong,True
2023-03-03,Leong Mun Wai,True
2023-03-03,Liang Eng Hwa,True
2023-03-03,Lim Biow Chuan,True
2023-03-03,Jamus Jerome Lim,True
2023-03-03,Sylvia Lim,True
2023-03-03,Lim Wee Kiak,True
2023-03-03,Low Yen Ling,True
2023-03-03,Mariam Jaafar,True
2023-03-03,Masagos Zulkifli B M M,True
2023-03-03,Mohamad Maliki Bin Osman,True
2023-03-03,Mohd Fahmi Aliman,True
2023-03-03,Muhamad Faisal Bin Abdul Manap,True
2023-03-03,Dr Muhammad Faishal Ibrahim,True
2023-03-03,Murali Pillai,True
2023-03-03,Nadia Ahmad Samdin,True
2023-03-03,Ng Eng Hen,True
2023-03-03,Louis Ng Kok Kwang,True
2023-03-03,Ng Ling Ling,True
2023-03-03,Rachel Ong,True
2023-03-03,Ong Ye Kung,True
2023-03-03,Joan Pereira,True
2023-03-03,Leon Perera,True
2023-03-03,Denise Phua Lay Peng,True
2023-03-03,Poh Li San,True
2023-03-03,Pritam Singh,True
2023-03-03,Rahayu Mahzam,True
2023-03-03,Saktiandi Supaat,True
2023-03-03,Seah Kian Peng,True
2023-03-03,Shahira Abdullah,True
2023-03-03,K Shanmugam,True
2023-03-03,Sharael Taha,True
2023-03-03,Sim Ann,True
2023-03-03,Sitoh Yih Pin,True
2023-03-03,Hany Soh,True
2023-03-03,Sun Xueling,True
2023-03-03,Alvin Tan,True
2023-03-03,Carrie Tan,True
2023-03-03,Desmond Tan,True
2023-03-03,Tan Kiat How,True
2023-03-03,Dennis Tan Lip Fong,True
2023-03-03,Tan See Leng,True
2023-03-03,Jessica Tan Soon Neo,True
2023-03-03,Tan Wu Meng,True
2023-03-03,Tan Yia Swam,True
2023-03-03,Patrick Tay Teck Guan,True
2023-03-03,Teo Chee Hean,True
2023-03-03,Josephine Teo,True
2023-03-03,Raj Joshua Thomas,True
2023-03-03,Edwin Tong Chun Fai,True
2023-03-03,Wan Rizal,True
2023-03-03,Don Wee,True
2023-03-03,Lawrence Wong,True
2023-03-03,Xie Yao Quan,True
2023-03-03,Alex Yam,True
2023-03-03,Yeo Wan Ling,True
2023-03-03,Yip Hon Weng,True
2023-03-03,Melvin Yong Yik Chye,True
2023-03-03,Zaqy Mohamad,True
2023-03-03,Zhulkarnain Abdul Rahim,True
