date,member_name,is_present
2019-08-06,Tan Chuan-Jin,True
2019-08-06,Ang Hin Kee,True
2019-08-06,Ang Wei Neng,True
2019-08-06,Baey Yam Keng,True
2019-08-06,Chan Chun Sing,True
2019-08-06,Cheryl Chan Wei Ling,True
2019-08-06,Chee Hong Tat,True
2019-08-06,Chen Show Mao,True
2019-08-06,Cheng Li Hui,True
2019-08-06,Chia Shi-Lu,True
2019-08-06,Charles Chong,True
2019-08-06,Chong Kee Hiong,True
2019-08-06,Desmond Choo,True
2019-08-06,Darryl David,True
2019-08-06,Christopher de Souza,True
2019-08-06,Arasu Duraisamy,True
2019-08-06,Fatimah Lateef,True
2019-08-06,Cedric Foo Chee Keng,True
2019-08-06,Douglas Foo,True
2019-08-06,Foo Mee Har,True
2019-08-06,Grace Fu Hai Yien,True
2019-08-06,Gan Kim Yong,True
2019-08-06,Gan Thiam Poh,True
2019-08-06,Goh Chok Tong,True
2019-08-06,Daniel Goh Pei Siong,True
2019-08-06,Heng Chee How,True
2019-08-06,Heng Swee Keat,True
2019-08-06,Terence Ho Wee San,True
2019-08-06,Indranee Rajah,True
2019-08-06,Intan Azura Mokhtar,True
2019-08-06,S Iswaran,True
2019-08-06,Janil Puthucheary,True
2019-08-06,Khaw Boon Wan,True
2019-08-06,Amy Khor Lean Suan,True
2019-08-06,Koh Poh Koon,True
2019-08-06,Kwek Hian Chuan Henry,True
2019-08-06,Lam Pin Min,True
2019-08-06,Lee Bee Wah,True
2019-08-06,Desmond Lee,True
2019-08-06,Lee Yi Shyan,True
2019-08-06,Liang Eng Hwa,True
2019-08-06,Lim Biow Chuan,True
2019-08-06,Lim Hng Kiang,True
2019-08-06,Lim Sun Sun,True
2019-08-06,Sylvia Lim,True
2019-08-06,Lim Wee Kiak,True
2019-08-06,Low Thia Khiang,True
2019-08-06,Low Yen Ling,True
2019-08-06,Mohamad Maliki Bin Osman,True
2019-08-06,Mohamed Irshad,True
2019-08-06,Muhamad Faisal Bin Abdul Manap,True
2019-08-06,Dr Muhammad Faishal Ibrahim,True
2019-08-06,Murali Pillai,True
2019-08-06,Lily Neo,True
2019-08-06,Ng Chee Meng,True
2019-08-06,Ng Eng Hen,True
2019-08-06,Louis Ng Kok Kwang,True
2019-08-06,Anthea Ong,True
2019-08-06,Ong Teng Koon,True
2019-08-06,Ong Ye Kung,True
2019-08-06,Joan Pereira,True
2019-08-06,Leon Perera,True
2019-08-06,Denise Phua Lay Peng,True
2019-08-06,Png Eng Huat,True
2019-08-06,Pritam Singh,True
2019-08-06,Irene Quay Siew Ching,True
2019-08-06,Rahayu Mahzam,True
2019-08-06,Saktiandi Supaat,True
2019-08-06,Seah Kian Peng,True
2019-08-06,K Shanmugam,True
2019-08-06,Sim Ann,True
2019-08-06,Sitoh Yih Pin,True
2019-08-06,Sun Xueling,True
2019-08-06,Sam Tan Chin Siong,True
2019-08-06,Dennis Tan Lip Fong,True
2019-08-06,Jessica Tan Soon Neo,True
2019-08-06,Tan Wu Meng,True
2019-08-06,Patrick Tay Teck Guan,True
2019-08-06,Teo Chee Hean,True
2019-08-06,Teo Ho Pin,True
2019-08-06,Josephine Teo,True
2019-08-06,Teo Ser Luck,True
2019-08-06,Tharman Shanmugaratnam,True
2019-08-06,Walter Theseira,True
2019-08-06,Tin Pei Ling,True
2019-08-06,Edwin Tong Chun Fai,True
2019-08-06,Vikram Nair,True
2019-08-06,Vivian Balakrishnan,True
2019-08-06,Lawrence Wong,True
2019-08-06,Yaacob Ibrahim,True
2019-08-06,Alex Yam,True
2019-08-06,Yee Chia Hsing,True
2019-08-06,Yip Pin Xiu,True
2019-08-06,Melvin Yong Yik Chye,True
2019-08-06,Zainal Sapari,True
2019-08-06,Zaqy Mohamad,True
2019-08-06,Amrin Amin,False
2019-08-06,Lee Hsien Loong,False
2019-08-06,Lim Swee Say,False
2019-08-06,Masagos Zulkifli B M M,False
