date,member_name,is_present
2020-03-03,Tan Chuan-Jin,True
2020-03-03,Amrin Amin,True
2020-03-03,Ang Hin Kee,True
2020-03-03,Ang Wei Neng,True
2020-03-03,Baey Yam Keng,True
2020-03-03,Chan Chun Sing,True
2020-03-03,Cheryl Chan Wei Ling,True
2020-03-03,Chee Hong Tat,True
2020-03-03,Chen Show Mao,True
2020-03-03,Cheng Li Hui,True
2020-03-03,Chia Shi-Lu,True
2020-03-03,Charles Chong,True
2020-03-03,Chong Kee Hiong,True
2020-03-03,Desmond Choo,True
2020-03-03,Darryl David,True
2020-03-03,Christopher de Souza,True
2020-03-03,Arasu Duraisamy,True
2020-03-03,Cedric Foo Chee Keng,True
2020-03-03,Douglas Foo,True
2020-03-03,Foo Mee Har,True
2020-03-03,Grace Fu Hai Yien,True
2020-03-03,Gan Kim Yong,True
2020-03-03,Gan Thiam Poh,True
2020-03-03,Goh Chok Tong,True
2020-03-03,Daniel Goh Pei Siong,True
2020-03-03,Heng Chee How,True
2020-03-03,Heng Swee Keat,True
2020-03-03,Terence Ho Wee San,True
2020-03-03,Indranee Rajah,True
2020-03-03,Intan Azura Mokhtar,True
2020-03-03,S Iswaran,True
2020-03-03,Janil Puthucheary,True
2020-03-03,Khaw Boon Wan,True
2020-03-03,Amy Khor Lean Suan,True
2020-03-03,Koh Poh Koon,True
2020-03-03,Kwek Hian Chuan Henry,True
2020-03-03,Lam Pin Min,True
2020-03-03,Lee Bee Wah,True
2020-03-03,Desmond Lee,True
2020-03-03,Lee Hsien Loong,True
2020-03-03,Lee Yi Shyan,True
2020-03-03,Liang Eng Hwa,True
2020-03-03,Lim Biow Chuan,True
2020-03-03,Lim Hng Kiang,True
2020-03-03,Lim Sun Sun,True
2020-03-03,Sylvia Lim,True
2020-03-03,Lim Wee Kiak,True
2020-03-03,Low Thia Khiang,True
2020-03-03,Low Yen Ling,True
2020-03-03,Masagos Zulkifli B M M,True
2020-03-03,Mohamad Maliki Bin Osman,True
2020-03-03,Mohamed Irshad,True
2020-03-03,Muhamad Faisal Bin Abdul Manap,True
2020-03-03,Dr Muhammad Faishal Ibrahim,True
2020-03-03,Murali Pillai,True
2020-03-03,Lily Neo,True
2020-03-03,Ng Chee Meng,True
2020-03-03,Ng Eng Hen,True
2020-03-03,Louis Ng Kok Kwang,True
2020-03-03,Anthea Ong,True
2020-03-03,Ong Teng Koon,True
2020-03-03,Ong Ye Kung,True
2020-03-03,Joan Pereira,True
2020-03-03,Leon Perera,True
2020-03-03,Denise Phua Lay Peng,True
2020-03-03,Png Eng Huat,True
2020-03-03,Pritam Singh,True
2020-03-03,Irene Quay Siew Ching,True
2020-03-03,Rahayu Mahzam,True
2020-03-03,Saktiandi Supaat,True
2020-03-03,Seah Kian Peng,True
2020-03-03,K Shanmugam,True
2020-03-03,Sim Ann,True
2020-03-03,Sitoh Yih Pin,True
2020-03-03,Sun Xueling,True
2020-03-03,Sam Tan Chin Siong,True
2020-03-03,Dennis Tan Lip Fong,True
2020-03-03,Jessica Tan Soon Neo,True
2020-03-03,Tan Wu Meng,True
2020-03-03,Patrick Tay Teck Guan,True
2020-03-03,Teo Chee Hean,True
2020-03-03,Teo Ho Pin,True
2020-03-03,Josephine Teo,True
2020-03-03,Teo Ser Luck,True
2020-03-03,Tharman Shanmugaratnam,True
2020-03-03,Walter Theseira,True
2020-03-03,Tin Pei Ling,True
2020-03-03,Edwin Tong Chun Fai,True
2020-03-03,Vikram Nair,True
2020-03-03,Vivian Balakrishnan,True
2020-03-03,Lawrence Wong,True
2020-03-03,Yaacob Ibrahim,True
2020-03-03,Alex Yam,True
2020-03-03,Yee Chia Hsing,True
2020-03-03,Yip Pin Xiu,True
2020-03-03,Melvin Yong Yik Chye,True
2020-03-03,Zainal Sapari,True
2020-03-03,Zaqy Mohamad,True
2020-03-03,Fatimah Lateef,False
2020-03-03,Lim Swee Say,False
