date,member_name,is_present
2017-10-03,Tan Chuan-Jin,True
2017-10-03,Amrin Amin,True
2017-10-03,Ang Hin Kee,True
2017-10-03,Ang Wei Neng,True
2017-10-03,Baey Yam Keng,True
2017-10-03,Chan Chun Sing,True
2017-10-03,Cheryl Chan Wei Ling,True
2017-10-03,Chee Hong Tat,True
2017-10-03,Chen Show Mao,True
2017-10-03,Cheng Li Hui,True
2017-10-03,Chia Yong Yong,True
2017-10-03,Charles Chong,True
2017-10-03,Chong Kee Hiong,True
2017-10-03,Desmond Choo,True
2017-10-03,Darryl David,True
2017-10-03,Christopher de Souza,True
2017-10-03,Fatimah Lateef,True
2017-10-03,Cedric Foo Chee Keng,True
2017-10-03,Foo Mee Har,True
2017-10-03,Grace Fu Hai Yien,True
2017-10-03,Gan Kim Yong,True
2017-10-03,Gan Thiam Poh,True
2017-10-03,Goh Chok Tong,True
2017-10-03,Daniel Goh Pei Siong,True
2017-10-03,Heng Chee How,True
2017-10-03,Heng Swee Keat,True
2017-10-03,Indranee Rajah,True
2017-10-03,Intan Azura Mokhtar,True
2017-10-03,S Iswaran,True
2017-10-03,Janil Puthucheary,True
2017-10-03,Amy Khor Lean Suan,True
2017-10-03,Kuik Shiao-Yin,True
2017-10-03,Kwek Hian Chuan Henry,True
2017-10-03,Lam Pin Min,True
2017-10-03,Lee Bee Wah,True
2017-10-03,Desmond Lee,True
2017-10-03,Lee Hsien Loong,True
2017-10-03,Lee Yi Shyan,True
2017-10-03,Liang Eng Hwa,True
2017-10-03,Lim Biow Chuan,True
2017-10-03,Lim Hng Kiang,True
2017-10-03,Lim Swee Say,True
2017-10-03,Sylvia Lim,True
2017-10-03,Lim Wee Kiak,True
2017-10-03,Low Thia Khiang,True
2017-10-03,Low Yen Ling,True
2017-10-03,Mahdev Mohan,True
2017-10-03,Masagos Zulkifli B M M,True
2017-10-03,Mohamad Maliki Bin Osman,True
2017-10-03,Muhamad Faisal Bin Abdul Manap,True
2017-10-03,Dr Muhammad Faishal Ibrahim,True
2017-10-03,Murali Pillai,True
2017-10-03,Lily Neo,True
2017-10-03,Ng Chee Meng,True
2017-10-03,Ng Eng Hen,True
2017-10-03,Louis Ng Kok Kwang,True
2017-10-03,Ong Teng Koon,True
2017-10-03,Ong Ye Kung,True
2017-10-03,Joan Pereira,True
2017-10-03,Leon Perera,True
2017-10-03,Denise Phua Lay Peng,True
2017-10-03,Png Eng Huat,True
2017-10-03,Pritam Singh,True
2017-10-03,Rahayu Mahzam,True
2017-10-03,Saktiandi Supaat,True
2017-10-03,Seah Kian Peng,True
2017-10-03,K Shanmugam,True
2017-10-03,Sim Ann,True
2017-10-03,Sitoh Yih Pin,True
2017-10-03,Sun Xueling,True
2017-10-03,Sam Tan Chin Siong,True
2017-10-03,Dennis Tan Lip Fong,True
2017-10-03,Randolph Tan,True
2017-10-03,Jessica Tan Soon Neo,True
2017-10-03,Tan Wu Meng,True
2017-10-03,Patrick Tay Teck Guan,True
2017-10-03,Teo Chee Hean,True
2017-10-03,Josephine Teo,True
2017-10-03,Teo Ser Luck,True
2017-10-03,K Thanaletchimi,True
2017-10-03,Tharman Shanmugaratnam,True
2017-10-03,Tin Pei Ling,True
2017-10-03,Edwin Tong Chun Fai,True
2017-10-03,Vikram Nair,True
2017-10-03,Vivian Balakrishnan,True
2017-10-03,Dr Yaacob Ibrahim,True
2017-10-03,Alex Yam,True
2017-10-03,Yee Chia Hsing,True
2017-10-03,Melvin Yong Yik Chye,True
2017-10-03,Zainal Sapari,True
2017-10-03,Azmoon Ahmad,False
2017-10-03,Chia Shi-Lu,False
2017-10-03,Thomas Chua Kee Seng,False
2017-10-03,Ganesh Rajaram,False
2017-10-03,Khaw Boon Wan,False
2017-10-03,Koh Poh Koon,False
2017-10-03,Kok Heng Leun,False
2017-10-03,Teo Ho Pin,False
2017-10-03,Lawrence Wong,False
2017-10-03,Zaqy Mohamad,False
