date,member_name,is_present
2018-10-01,Gan Kim Yong,False
2018-10-01,Kwek Hian Chuan Henry,False
2018-10-01,Lee Yi Shyan,False
2018-10-01,Sitoh Yih Pin,False
2018-10-01,Tin Pei Ling,False
2018-10-01,Tan Chuan-Jin,True
2018-10-01,Amrin Amin,True
2018-10-01,Ang Hin Kee,True
2018-10-01,Ang Wei Neng,True
2018-10-01,Baey Yam Keng,True
2018-10-01,Chan Chun Sing,True
2018-10-01,Cheryl Chan Wei Ling,True
2018-10-01,Chee Hong Tat,True
2018-10-01,Chen Show Mao,True
2018-10-01,Cheng Li Hui,True
2018-10-01,Chia Shi-Lu,True
2018-10-01,Charles Chong,True
2018-10-01,Chong Kee Hiong,True
2018-10-01,Desmond Choo,True
2018-10-01,Darryl David,True
2018-10-01,Christopher de Souza,True
2018-10-01,Arasu Duraisamy,True
2018-10-01,Fatimah Lateef,True
2018-10-01,Cedric Foo Chee Keng,True
2018-10-01,Douglas Foo,True
2018-10-01,Foo Mee Har,True
2018-10-01,Grace Fu Hai Yien,True
2018-10-01,Gan Thiam Poh,True
2018-10-01,Goh Chok Tong,True
2018-10-01,Daniel Goh Pei Siong,True
2018-10-01,Heng Chee How,True
2018-10-01,Heng Swee Keat,True
2018-10-01,Terence Ho Wee San,True
2018-10-01,Indranee Rajah,True
2018-10-01,Intan Azura Mokhtar,True
2018-10-01,S Iswaran,True
2018-10-01,Janil Puthucheary,True
2018-10-01,Khaw Boon Wan,True
2018-10-01,Amy Khor Lean Suan,True
2018-10-01,Koh Poh Koon,True
2018-10-01,Lam Pin Min,True
2018-10-01,Lee Bee Wah,True
2018-10-01,Desmond Lee,True
2018-10-01,Lee Hsien Loong,True
2018-10-01,Liang Eng Hwa,True
2018-10-01,Lim Biow Chuan,True
2018-10-01,Lim Hng Kiang,True
2018-10-01,Lim Sun Sun,True
2018-10-01,Lim Swee Say,True
2018-10-01,Sylvia Lim,True
2018-10-01,Lim Wee Kiak,True
2018-10-01,Low Thia Khiang,True
2018-10-01,Low Yen Ling,True
2018-10-01,Masagos Zulkifli B M M,True
2018-10-01,Mohamad Maliki Bin Osman,True
2018-10-01,Mohamed Irshad,True
2018-10-01,Muhamad Faisal Bin Abdul Manap,True
2018-10-01,Dr Muhammad Faishal Ibrahim,True
2018-10-01,Murali Pillai,True
2018-10-01,Lily Neo,True
2018-10-01,Ng Chee Meng,True
2018-10-01,Ng Eng Hen,True
2018-10-01,Louis Ng Kok Kwang,True
2018-10-01,Anthea Ong,True
2018-10-01,Ong Teng Koon,True
2018-10-01,Ong Ye Kung,True
2018-10-01,Joan Pereira,True
2018-10-01,Leon Perera,True
2018-10-01,Denise Phua Lay Peng,True
2018-10-01,Png Eng Huat,True
2018-10-01,Pritam Singh,True
2018-10-01,Irene Quay Siew Ching,True
2018-10-01,Rahayu Mahzam,True
2018-10-01,Saktiandi Supaat,True
2018-10-01,Seah Kian Peng,True
2018-10-01,K Shanmugam,True
2018-10-01,Sim Ann,True
2018-10-01,Sun Xueling,True
2018-10-01,Sam Tan Chin Siong,True
2018-10-01,Dennis Tan Lip Fong,True
2018-10-01,Jessica Tan Soon Neo,True
2018-10-01,Tan Wu Meng,True
2018-10-01,Patrick Tay Teck Guan,True
2018-10-01,Teo Chee Hean,True
2018-10-01,Teo Ho Pin,True
2018-10-01,Josephine Teo,True
2018-10-01,Teo Ser Luck,True
2018-10-01,Tharman Shanmugaratnam,True
2018-10-01,Walter Theseira,True
2018-10-01,Edwin Tong Chun Fai,True
2018-10-01,Vikram Nair,True
2018-10-01,Vivian Balakrishnan,True
2018-10-01,Lawrence Wong,True
2018-10-01,Dr Yaacob Ibrahim,True
2018-10-01,Alex Yam,True
2018-10-01,Yee Chia Hsing,True
2018-10-01,Yip Pin Xiu,True
2018-10-01,Melvin Yong Yik Chye,True
2018-10-01,Zainal Sapari,True
2018-10-01,Zaqy Mohamad,True
