date,member_name,is_present
2019-03-01,Tan Chuan-Jin,True
2019-03-01,Amrin Amin,True
2019-03-01,Ang Hin Kee,True
2019-03-01,Ang Wei Neng,True
2019-03-01,Baey Yam Keng,True
2019-03-01,Chan Chun Sing,True
2019-03-01,Cheryl Chan Wei Ling,True
2019-03-01,Chee Hong Tat,True
2019-03-01,Chen Show Mao,True
2019-03-01,Cheng Li Hui,True
2019-03-01,Chia Shi-Lu,True
2019-03-01,Charles Chong,True
2019-03-01,Chong Kee Hiong,True
2019-03-01,Desmond Choo,True
2019-03-01,Darryl David,True
2019-03-01,Christopher de Souza,True
2019-03-01,Arasu Duraisamy,True
2019-03-01,Fatimah Lateef,True
2019-03-01,Cedric Foo Chee Keng,True
2019-03-01,Foo Mee Har,True
2019-03-01,Grace Fu Hai Yien,True
2019-03-01,Gan Kim Yong,True
2019-03-01,Gan Thiam Poh,True
2019-03-01,Goh Chok Tong,True
2019-03-01,Daniel Goh Pei Siong,True
2019-03-01,Heng Chee How,True
2019-03-01,Heng Swee Keat,True
2019-03-01,Terence Ho Wee San,True
2019-03-01,Indranee Rajah,True
2019-03-01,S Iswaran,True
2019-03-01,Janil Puthucheary,True
2019-03-01,Amy Khor Lean Suan,True
2019-03-01,Koh Poh Koon,True
2019-03-01,Kwek Hian Chuan Henry,True
2019-03-01,Lam Pin Min,True
2019-03-01,Lee Bee Wah,True
2019-03-01,Desmond Lee,True
2019-03-01,Lee Hsien Loong,True
2019-03-01,Lee Yi Shyan,True
2019-03-01,Liang Eng Hwa,True
2019-03-01,Lim Biow Chuan,True
2019-03-01,Lim Hng Kiang,True
2019-03-01,Lim Sun Sun,True
2019-03-01,Sylvia Lim,True
2019-03-01,Lim Wee Kiak,True
2019-03-01,Low Thia Khiang,True
2019-03-01,Low Yen Ling,True
2019-03-01,Masagos Zulkifli B M M,True
2019-03-01,Mohamad Maliki Bin Osman,True
2019-03-01,Mohamed Irshad,True
2019-03-01,Muhamad Faisal Bin Abdul Manap,True
2019-03-01,Dr Muhammad Faishal Ibrahim,True
2019-03-01,Murali Pillai,True
2019-03-01,Lily Neo,True
2019-03-01,Ng Chee Meng,True
2019-03-01,Ng Eng Hen,True
2019-03-01,Louis Ng Kok Kwang,True
2019-03-01,Anthea Ong,True
2019-03-01,Ong Teng Koon,True
2019-03-01,Ong Ye Kung,True
2019-03-01,Joan Pereira,True
2019-03-01,Leon Perera,True
2019-03-01,Denise Phua Lay Peng,True
2019-03-01,Png Eng Huat,True
2019-03-01,Pritam Singh,True
2019-03-01,Rahayu Mahzam,True
2019-03-01,Saktiandi Supaat,True
2019-03-01,Seah Kian Peng,True
2019-03-01,K Shanmugam,True
2019-03-01,Sim Ann,True
2019-03-01,Sitoh Yih Pin,True
2019-03-01,Sun Xueling,True
2019-03-01,Sam Tan Chin Siong,True
2019-03-01,Dennis Tan Lip Fong,True
2019-03-01,Jessica Tan Soon Neo,True
2019-03-01,Tan Wu Meng,True
2019-03-01,Patrick Tay Teck Guan,True
2019-03-01,Teo Chee Hean,True
2019-03-01,Teo Ho Pin,True
2019-03-01,Josephine Teo,True
2019-03-01,Teo Ser Luck,True
2019-03-01,Tharman Shanmugaratnam,True
2019-03-01,Walter Theseira,True
2019-03-01,Tin Pei Ling,True
2019-03-01,Edwin Tong Chun Fai,True
2019-03-01,Vikram Nair,True
2019-03-01,Vivian Balakrishnan,True
2019-03-01,Lawrence Wong,True
2019-03-01,Yaacob Ibrahim,True
2019-03-01,Alex Yam,True
2019-03-01,Yee Chia Hsing,True
2019-03-01,Yip Pin Xiu,True
2019-03-01,Melvin Yong Yik Chye,True
2019-03-01,Zainal Sapari,True
2019-03-01,Zaqy Mohamad,True
2019-03-01,Douglas Foo,False
2019-03-01,Intan Azura Mokhtar,False
2019-03-01,Khaw Boon Wan,False
2019-03-01,Lim Swee Say,False
2019-03-01,Irene Quay Siew Ching,False
